company,specific_bean_origin,review_year,cocoa_percent,company_location,rating,bean_type,broad_bean_origin,company_imp,specific_bean_origin_imp,review_year_imp,cocoa_percent_imp,company_location_imp,rating_imp,bean_type_imp,broad_bean_origin_imp
Rogue,"Sambirano, 2008",2008,0.7,U.S.A.,2.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rogue,Trinidad,2008,0.7,U.S.A.,3,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rozsavolgyi,Sur del Lago,2012,0.84,Hungary,2.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",2012,0.76,Hungary,2.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rozsavolgyi,"Sambirano, Akesson Estate",2012,0.72,Hungary,2.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rozsavolgyi,Carenero Superior,2011,0.73,Hungary,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rozsavolgyi,Porcelana,2011,0.71,Hungary,2.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Rozsavolgyi,"Aragua, Trincheras",2011,0.7,Hungary,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Rozsavolgyi,Principe,2011,0.77,Hungary,2.75,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
S.A.I.D.,Malgascio,2010,0.64,Italy,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
S.A.I.D.,Samana,2010,0.7,Italy,3,Forastero,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
S.A.I.D.,Arawak,2010,0.72,Italy,3.5,Criollo,Caribbean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sacred,Midnight,2012,0.83,U.S.A.,2.75,Trinitario,Central and S. America,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sacred,Twilight,2012,0.69,U.S.A.,3.25,Trinitario,Central and S. America,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Salgado,Bahia Superior,2008,0.7,Argentina,3.5,Forastero,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Salgado,Esmeraldas,2008,0.7,Argentina,3.5,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Salgado,Carenero Superior,2008,0.7,Argentina,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Salgado,Rio Arriba,2008,0.7,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santander (Compania Nacional),Colombian 2008,2009,0.75,Colombia,2.75,Forastero (Nacional),Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santander (Compania Nacional),Colombian w/ nibs,2009,0.7,Colombia,3,Forastero (Nacional),Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santander (Compania Nacional),Colombian Semi Dark,2006,0.53,Colombia,2,Forastero (Nacional),Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santander (Compania Nacional),Colombian,2006,0.65,Colombia,3,Forastero (Nacional),Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santander (Compania Nacional),Colombian Dark,2006,0.7,Colombia,4,Forastero (Nacional),Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Santome,Sao Tome,2011,0.7,France,2.75,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,San Juan de Cheni,2012,0.78,U.S.A.,4,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Scharffen Berger,Markham Valley,2011,0.68,U.S.A.,3.75,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Scharffen Berger,Camahogne,2010,0.68,U.S.A.,3.5,Trinitario,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Amina,2010,0.65,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Tome Acu,2009,0.68,U.S.A.,3.75,Trinitario,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Scharffen Berger,Asante,2009,0.65,U.S.A.,4,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Ben Tre,2009,0.72,U.S.A.,3.75,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Finisterra,2008,0.72,U.S.A.,3,Blend,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Las Islas,2007,0.72,U.S.A.,3,Blend,Caribbean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Cuyagua,2007,0.75,U.S.A.,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),2007,0.75,U.S.A.,3,Blend,Caribbean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Kumasi Sambirano,2006,0.68,U.S.A.,2,Blend,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Kumasi Sambirano,2006,0.68,U.S.A.,2,Blend,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scharffen Berger,Jamaica a l'ancienne,2006,0.7,U.S.A.,2,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Seaforth,Dominican Republic,2015,0.7,U.K.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Seaforth,Grenada,2015,0.7,U.K.,2.75,Criollo,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Shark Mountain,Jamaica,2015,0.72,U.S.A.,3.25,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark Mountain,Papua New Guinea,2015,0.73,U.S.A.,3.5,Forastero,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark Mountain,Cuyagua,2015,0.77,U.S.A.,2.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark Mountain,ROIG,2015,0.74,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark Mountain,Ecuador,2014,0.75,U.S.A.,3,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark Mountain,"Belize, 2013",2014,0.72,U.S.A.,3.25,"Criollo, Trinitario",Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Shark's,Hilo,2011,0.73,U.S.A.,2,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Shark's,"Hilo, w/ added cocoa butter",2011,0.73,U.S.A.,2.5,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Shattel,Tingo Maria,2016,0.7,Peru,3.25,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Shattell,Porcelana,2011,0.75,Peru,3.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sibu,Oro,2015,0.82,Costa Rica,3.25,Forastero (Nacional),Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sibu,Oscuro,2015,0.7,Costa Rica,3.5,Trinitario,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sibu Sura,Peru,2012,0.7,U.S.A.,2.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Silvio Bessone,Maya Belize,2011,0.67,Italy,3,Criollo,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Silvio Bessone,"Trintade, Sao Tome",2011,0.65,Italy,3.25,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Silvio Bessone,"Bahia, Scavina",2011,0.6,Italy,3.25,Trinitario,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Silvio Bessone,"Porcelana, Colombia, Amazonas",2011,0.68,Italy,3,"Criollo, Trinitario",Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sirene,Wild Bolivia,2016,0.73,Canada,3.5,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,Kokoa Kamili Coop,2016,0.73,Canada,3.5,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,"Esmeraldas, Salazar Farm",2016,0.73,Canada,3.75,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,"Somia Plantation, 2012",2015,1,Canada,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sirene,"Camino Verde P., Balao, Guayas, 2012",2015,1,Canada,3,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,Lachua w/ cane sugar,2015,0.73,Canada,3,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,"Lachua w/ maple sugar, batch 5",2015,0.73,Canada,3.25,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,Pisa,2015,0.73,Canada,3.25,Trinitario,Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sirene,"Somia Plantation, 2012",2014,0.67,Canada,3.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sirene,"Somia Plantation, 2012",2014,0.73,Canada,3.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sirene,"Camino Verde P., Balao, Guayas",2014,0.73,Canada,3.75,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sjolinds,Ghana,2015,0.7,U.S.A.,2.75,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sjolinds,Nicaragua,2015,0.72,U.S.A.,3,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The","Oko Caribe, DOR005",2017,0.7,Australia,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",2016,0.7,Australia,3.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",2016,0.7,Australia,4,Criollo,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",2016,0.7,Australia,3.75,"Amazon, ICS",Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The",Tien Giang,2016,0.7,Australia,3,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The",Australia,2016,0.67,Australia,3.75,Trinitario,Australia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",2016,0.7,Australia,3.25,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The",Akesson's Estate,2015,0.65,Australia,3.25,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The",Akesson's Estate,2015,0.7,Australia,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The",Kokoa Kamili,2015,0.67,Australia,3.75,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The",San Juan Estate,2015,0.7,Australia,3.75,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The",Camino Verde,2015,0.72,Australia,4,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The",Bolivia,2015,0.72,Australia,2.75,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",2015,0.65,Australia,3.5,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Smooth Chocolator, The","Maranon, batch 2",2015,0.67,Australia,3,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Smooth Chocolator, The","Chuao, batch 3",2015,0.7,Australia,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Snake & Butterfly,Ghana,2011,0.67,U.S.A.,1.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Snake & Butterfly,Madagascar,2010,0.68,U.S.A.,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Snake & Butterfly,Ecuador,2010,0.68,U.S.A.,3.25,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sol Cacao,"Ecuador, Batch 1",2016,0.7,U.S.A.,3.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Sol Cacao,Madagascar,2015,0.72,U.S.A.,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solkiki,"Maranon, Fortunato No. 4",2016,0.68,U.K.,2.75,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solkiki,"Castillo, Hispaniola, unroasted",2016,0.85,U.K.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solomons Gold,Solomon Island,2016,0.7,New Zealand,3.25,Criollo,Solomon Islands,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solomons Gold,Solomon Island w/ nibs,2016,0.75,New Zealand,3.25,Criollo,Solomon Islands,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solstice,Bundibugyo,2014,0.7,U.S.A.,3,"Forastero, Trinitario",Uganda,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solstice,Sambirano,2013,0.7,U.S.A.,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solstice,Amazonas,2013,0.7,U.S.A.,3,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solstice,Bolivia,2013,0.7,U.S.A.,3.25,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Solstice,San Martin,2013,0.7,U.S.A.,3.25,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",2016,0.62,Canada,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Sambirano Valley, Black Science, B-60307.0",2016,0.7,Canada,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Bahia Black, batch bra50722.1",2016,0.7,Canada,3.5,Forastero (Parazinho),Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",2016,0.75,Canada,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",2016,0.7,Canada,3.75,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Tien Giang, Black S., batch VIT60420.0",2016,0.7,Canada,4,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Camino Verde, Black S., batch cvu6030.0",2016,0.7,Canada,3.25,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,CSB Chama,2015,0.7,Canada,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Porcelana,2015,0.75,Canada,4,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"La Tronca, Matagalpa",2014,0.7,Canada,3.5,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,Maranon Canyon,2014,0.7,Canada,3.75,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,La Dalia,2014,0.7,Canada,3.25,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Camino Verde P., Balao, Guayas",2014,0.8,Canada,3.5,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Espiritu Santo, 'Smoke Monster'",2014,0.7,Canada,3.75,Forastero (Amelonado),Vanuatu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Little Big Man,2014,0.7,Canada,3.25,Blend,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Rizek Cacao, Domin. Rep.",2013,0.77,Canada,3.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Java,2013,0.7,Canada,3.25,Criollo,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Apurimac, El Quinacho Co-op",2013,0.7,Canada,2.75,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Sangre Grande P., Trinidad",2013,0.7,Canada,3.75,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Patanemo,2013,0.7,Canada,3.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Crazy 88,2013,0.88,Canada,4,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Maracaibo, El Vigia",2013,0.7,Canada,4,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Equator,2013,0.67,Canada,4,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,Orinoco,2013,0.7,Canada,3.25,Forastero,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Bachelor's Hall E., St. Thomas Parish",2013,0.7,Canada,4,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Noula Coop,2012,0.7,Canada,3.25,Blend,Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,O'ahu,2012,0.7,Canada,3.75,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Dual Origins, Sambirano, Elvesia",2012,0.7,Canada,4,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Dancing in Your Head, 5 bean blend",2012,0.7,Canada,4,Blend,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Cahabon Region,2012,0.7,Canada,3.5,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Carenero Superior,2012,0.7,Canada,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Eastern Promises,2012,0.7,Canada,3.5,Blend,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Papua New Guinea,2012,0.85,Canada,3.5,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Grenada, Black Science",2011,0.7,Canada,2.75,Trinitario,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,"Alto Beni, Wild Bolivian",2011,0.7,Canada,3.5,Nacional,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Peruvian,2011,0.64,Canada,4,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",2011,0.7,Canada,4,Blend,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soma,"Elvesia P., Black Science",2011,0.7,Canada,3.75,Forastero,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Chuao,2011,0.7,Canada,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Black Science Blend 1,2010,0.7,Canada,3.75,"Trinitario, Nacional",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Hispaniola,2009,0.7,Canada,3,Forastero,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Africa,2009,0.7,Canada,3.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Conacado,2009,0.7,Canada,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Papua New Guinea,2009,0.7,Canada,3.5,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Madagascar,2009,0.7,Canada,3.75,Criollo,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Soma,Ocumare,2009,0.7,Canada,3.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Somerville,Nicaragua,2014,0.7,U.S.A.,3.25,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Somerville,"Hawaiian, Big Island",2014,0.7,U.S.A.,3.5,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Dominican Republic,2017,0.7,Canada,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Madagascar,2017,0.7,Canada,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Venezuela,2017,0.75,Canada,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Ecuador,2017,0.75,Canada,3.25,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Papua New Guinea,2017,0.77,Canada,3.25,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Soul,Tanzania,2017,0.8,Canada,3.5,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spagnvola,AgroCriso Plantation,2012,0.7,U.S.A.,3,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spagnvola,AgroCriso Plantation,2012,0.8,U.S.A.,3,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spagnvola,AgroCriso Plantation,2012,0.75,U.S.A.,3.25,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spencer,Dominican Republic,2017,0.7,U.S.A.,3.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spencer,Ecuador,2017,0.7,U.S.A.,3.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spencer,Peru,2017,0.7,U.S.A.,2.75,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spencer,"Dominican Republic, lot D82R",2016,0.7,Australia,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spencer,"Ecuador, lot E432314L",2016,0.7,Australia,3.75,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
